-2.04E-1	2.0068E0	-9.5066E0	-2.7398E0
2.4069E-1	1.9845E0	9.3334E0	-8.8282E0
4.5508E-1	9.3153E-1	-4.8425E-1	-2.1382E0
9.7145E-1	5.4607E-1	2.0548E1	-6.2866E0
9.1396E-1	4.4022E-1	4.8542E0	1.1974E1
3.8358E-1	2.1226E-1	-8.595E-1	-1.1561E0
8.8092E-1	1.5129E-1	1.3846E1	1.9956E0
5.3086E-1	-6.221E-2	-1.3945E1	2.6671E1
5.3664E-1	-6.0406E-2	-1.4441E-1	-6.1964E0
2.1186E-1	5.286E-2	4.7172E0	-9.8976E0
-4.1352E-1	4.1779E-1	-1.7145E1	-7.8655E0
1.7682E-1	3.7424E-1	1.6424E0	-4.8658E0
-1.1818E-1	1.0236E-1	2.2499E0	1.8338E1
-3.347E-1	3.3559E-1	-6.6199E0	8.0226E0
3.4437E-1	-8.8582E-2	4.9984E0	-1.3953E1
7.4524E-1	-1.4792E-1	-1.4853E0	5.7823E0
5.9955E-1	-3.7766E-1	4.6744E0	-2.1974E1
5.8044E-1	-3.9345E-1	-6.7873E0	7.0837E0
2.9055E-1	-9.9173E-1	5.0885E0	-1.0399E1
-4.1167E-1	-1.1263E0	3.0359E0	-1.2252E1
-9.7689E-1	-1.4647E0	-1.6903E1	-1.3575E1
-1.6991E0	-2.2534E-1	1.0734E1	1.1384E1
-1.6871E0	1.0576E0	1.8453E1	2.255E1
-1.5426E0	1.2376E0	3.8065E-2	1.2747E1
-1.2276E0	2.5417E0	5.0457E0	2.4852E0
-4.8352E-1	3.2033E0	-3.9599E0	1.5927E1
1E0	2.7808E0	1.2526E1	3.1561E1
2.3886E0	2.542E0	2.0582E1	1.2995E1
3.774E0	1.7976E0	1.8234E1	7.5588E0
4.3931E0	4.142E-1	3.1595E0	-6.3194E0
4.7628E0	-1.2259E0	-2.3904E1	-5.3461E0
3.9617E0	-2.5685E0	9.2347E0	2.037E1
2.7218E0	-3.6859E0	5.1464E0	1.4828E1
7.6406E-1	-4.6478E0	1.9912E1	2.1605E1
-3.2107E-1	-4.2862E0	4.5947E-1	-6.8696E0
-1.7527E0	-3.8386E0	8.8368E0	4.2375E0
-3.1732E0	-2.706E0	1.6761E1	5.7417E0
-3.3084E0	-1.1955E0	-2.5939E1	1.1918E1
-3.1621E0	-7.5497E-1	5.8878E0	2.633E1
-2.6273E0	1.0338E0	-2.2751E0	7.8474E0
-1.2745E0	1.7739E0	2.638E0	1.9834E1
-7.682E-1	1.4475E0	1.0558E1	-1.0697E1
2.6258E-1	8.9198E-1	-9.6189E0	1.1494E1
1.5652E-1	4.9519E-2	-1.6774E1	1.4858E0
2.4505E-1	-4.1255E-1	-5.6559E0	-2.8181E0
-4.1675E-1	-7.0391E-1	-1.1495E1	3.7215E-1
-6.6793E-1	-6.8357E-1	-4.5026E0	1.458E1
-1.8101E0	-8.7453E-1	3.524E0	-8.9843E0
-1.9161E0	3.5599E-1	3.219E1	-5.7034E-1
-1.9167E0	9.5835E-1	-3.3362E0	9.8391E0
-1.8039E0	1.8094E0	-6.0049E0	-2.0536E0
-6.6545E-1	2.1969E0	9.6793E0	1.8575E1
-2.5988E-1	2.2933E0	8.5273E0	-2.2191E1
5.4078E-1	1.783E0	-7.9489E0	2.73E0
1.8237E0	1.896E0	1.6691E1	1.903E1
1.9258E0	8.475E-1	8.4182E-1	-4.6481E0
2.0052E0	2.8213E-1	-6.8172E0	5.8591E-1
2.2797E0	-5.4054E-1	-9.4964E-1	1.0035E1
1.4925E0	-1.1387E0	-1.8759E1	5.1522E0
7.6481E-1	-1.8568E0	-6.6538E0	-1.7881E1
-9.171E-2	-1.712E0	7.0791E0	2.4528E0
-1.0706E0	-1.6004E0	5.625E0	1.6349E1
-7.1522E-1	-7.3819E-1	1.7255E1	-5.0306E-1
-1.8073E0	-3.0186E-1	-7.0773E0	7.7318E0
-1.8601E0	3.13E-2	-2.0245E1	-1.0549E1
-1.5834E0	1.1692E0	7.3174E0	7.3707E0
-8.1569E-1	1.3524E0	-5.8544E0	4.9288E0
-2.8311E-1	1.9947E0	-1.9327E1	7.1307E0
2.7903E-1	1.8913E0	-1.8609E0	-1.5857E1
1.4636E0	1.9692E0	-1.1537E1	1.1587E1
2.5322E0	1.49E0	-8.5797E0	1.3059E1
2.8385E0	7.7906E-1	-6.3812E0	6.0062E0
2.7457E0	-3.1069E-1	-1.4183E0	2.048E1
1.9543E0	-6.7909E-1	5.7206E0	-9.6392E0
1.8637E0	-2.0783E0	-3.3096E0	-1.4539E1
7.1999E-1	-2.6269E0	1.3584E1	1.0926E1
-2.9914E-1	-2.2715E0	-5.7653E0	8.2728E0
